20070711	621000	638000	620000	635000
20070712	635000	652000	634000	646000
20070713	665000	687000	659000	687000
20070716	685000	686000	648000	650000
20070718	658000	662000	640000	640000
20070719	635000	649000	631000	636000
20070720	641000	661000	636000	661000
20070723	653000	660000	649000	658000
20070724	659000	663000	646000	654000
20070725	640000	653000	640000	648000
20070726	649000	652000	626000	626000
20070727	617000	618000	596000	596000
20070730	596000	610000	593000	610000
20070731	615000	616000	609000	614000
20070801	600000	605000	576000	581000
20070802	589000	596000	576000	590000
20070803	600000	607000	589000	590000
20070806	573000	586000	572000	584000
20070807	595000	596000	582000	584000
20070808	590000	602000	587000	602000
20070809	620000	625000	616000	621000
20070810	606000	608000	598000	603000
20070813	606000	617000	601000	613000
20070814	612000	621000	607000	612000
20070816	584000	590000	579000	580000
20070817	587000	590000	568000	572000
20070820	590000	592000	585000	590000
20070821	590000	599000	586000	592000
20070822	596000	602000	592000	594000
20070823	610000	613000	597000	599000
20070824	595000	597000	583000	586000
20070827	591000	600000	575000	577000
20070828	574000	577000	568000	576000
20070829	558000	568000	558000	562000
20070830	575000	578000	569000	572000
20070831	570000	591000	570000	591000
20070903	591000	591000	575000	576000
20070904	576000	583000	571000	575000
20070905	580000	585000	569000	569000
20070906	562000	575000	561000	575000
20070907	575000	575000	566000	575000
20070910	563000	564000	556000	563000
20070911	565000	573000	561000	567000
20070912	568000	570000	559000	560000
20070913	560000	567000	551000	562000
20070914	560000	561000	552000	556000
20070917	551000	552000	544000	545000
20070918	545000	548000	538000	542000
20070919	553000	559000	548000	552000
20070920	547000	552000	540000	546000
20070921	540000	543000	532000	534000
20070927	550000	558000	543000	558000
20070928	576000	577000	570000	575000
20071001	576000	577000	567000	573000
20071002	579000	585000	576000	579000
20071004	563000	570000	560000	565000
20071005	566000	567000	548000	553000
20071008	554000	558000	541000	551000
20071009	541000	545000	533000	537000
20071010	545000	553000	538000	552000
20071011	553000	559000	543000	555000
20071012	551000	572000	547000	557000
20071015	558000	562000	538000	542000
20071016	527000	532000	513000	515000
20071017	516000	522000	508000	515000
20071018	520000	526000	516000	522000
20071019	529000	548000	519000	540000
20071022	521000	533000	519000	522000
20071023	525000	530000	522000	522000
20071024	526000	526000	509000	513000
20071025	511000	518000	500000	507000
20071026	511000	532000	503000	532000
20071029	540000	550000	535000	545000
20071030	545000	550000	537000	544000
20071031	547000	551000	543000	550000
20071101	555000	557000	543000	549000
20071102	540000	548000	538000	540000
20071105	535000	537000	526000	528000
20071106	523000	548000	523000	548000
20071107	549000	573000	547000	570000
20071108	558000	562000	536000	536000
20071109	539000	550000	534000	540000
20071112	530000	534000	524000	532000
20071113	525000	539000	523000	532000
20071114	545000	548000	538000	547000
20071115	546000	571000	545000	570000
20071116	558000	567000	554000	557000
20071119	558000	561000	541000	541000
20071120	530000	535000	526000	531000
20071121	531000	531000	514000	515000
20071122	510000	539000	509000	539000
20071123	535000	560000	535000	557000
20071126	561000	564000	547000	563000
20071127	556000	556000	530000	539000
20071128	543000	552000	536000	544000
20071129	555000	569000	552000	567000
20071130	567000	573000	562000	565000
20071203	555000	568000	544000	566000
20071204	571000	581000	568000	575000
20071205	574000	594000	571000	582000
20071206	598000	612000	597000	612000
20071207	613000	617000	604000	608000
20071210	613000	614000	606000	614000
20071211	614000	614000	603000	603000
20071212	591000	600000	586000	598000
20071213	596000	599000	583000	590000
20071214	583000	588000	574000	581000
20071217	568000	577000	560000	560000
20071218	550000	564000	549000	560000
20071220	559000	568000	554000	559000
20071221	562000	564000	551000	560000
20071224	562000	580000	562000	578000
20071226	579000	584000	572000	576000
20071227	574000	578000	570000	570000
20071228	565000	567000	556000	556000
20080102	559000	560000	542000	544000
20080103	538000	553000	532000	546000
20080104	546000	548000	538000	539000
20080107	518000	524000	517000	519000
20080108	519000	524000	516000	516000
20080109	517000	529000	513000	525000
20080110	522000	529000	516000	516000
20080111	518000	526000	511000	516000
20080114	514000	526000	514000	525000
20080115	533000	541000	521000	532000
20080116	520000	540000	518000	530000
20080117	537000	560000	536000	560000
20080118	552000	572000	548000	567000
20080121	561000	573000	558000	564000
20080122	550000	558000	536000	536000
20080123	552000	556000	538000	540000
20080124	551000	562000	549000	556000
20080125	556000	570000	554000	561000
20080128	553000	565000	536000	539000
20080129	546000	560000	544000	558000
20080130	567000	581000	560000	571000
20080131	579000	597000	571000	595000
20080201	601000	605000	578000	586000
20080204	602000	612000	600000	612000
20080205	605000	618000	601000	613000
20080211	591000	601000	584000	584000
20080212	585000	588000	573000	573000
20080213	588000	588000	570000	574000
20080214	583000	593000	580000	593000
20080215	586000	590000	575000	586000
20080218	582000	587000	571000	577000
20080219	580000	587000	577000	587000
20080220	587000	590000	576000	578000
20080221	579000	596000	579000	594000
20080222	582000	587000	580000	582000
20080225	578000	582000	575000	581000
20080226	581000	586000	569000	571000
20080227	573000	586000	569000	578000
20080228	584000	585000	573000	580000
20080229	577000	577000	560000	560000
20080303	545000	552000	542000	549000
20080304	550000	561000	550000	552000
20080305	551000	566000	551000	562000
20080306	563000	575000	558000	562000
20080307	550000	555000	547000	550000
20080310	548000	561000	545000	554000
20080311	548000	559000	547000	555000
20080312	566000	570000	558000	560000
20080313	551000	559000	547000	550000
20080314	555000	557000	543000	547000
20080317	553000	559000	545000	550000
20080318	552000	572000	552000	568000
20080319	582000	593000	580000	591000
20080320	585000	606000	579000	606000
20080321	609000	610000	602000	607000
20080324	604000	606000	595000	599000
20080325	611000	615000	605000	610000
20080326	619000	619000	609000	612000
20080327	606000	608000	596000	605000
20080328	605000	618000	603000	613000
20080331	617000	629000	612000	623000
20080401	628000	641000	618000	636000
20080402	652000	662000	651000	661000
20080403	661000	667000	656000	662000
20080404	662000	662000	647000	650000
20080407	646000	661000	646000	650000
20080408	643000	648000	636000	646000
20080410	643000	662000	639000	656000
20080411	660000	680000	660000	680000
20080414	670000	678000	662000	678000
20080415	678000	679000	658000	658000
20080416	660000	665000	647000	651000
20080417	668000	671000	660000	661000
20080418	662000	677000	662000	665000
20080421	675000	676000	666000	674000
20080422	670000	679000	668000	675000
20080423	668000	675000	653000	653000
20080424	659000	671000	655000	661000
20080425	670000	690000	666000	690000
20080428	696000	719000	692000	716000
20080429	717000	718000	706000	710000
20080430	709000	718000	705000	711000
20080502	733000	734000	724000	731000
20080506	735000	745000	732000	745000
20080507	738000	745000	732000	741000
20080508	725000	730000	719000	728000
20080509	732000	733000	707000	709000
20080513	718000	735000	710000	735000
20080514	732000	738000	729000	738000
20080515	740000	764000	740000	764000
20080516	760000	764000	749000	760000
20080519	760000	763000	728000	728000
20080520	728000	729000	703000	713000
20080521	702000	726000	701000	718000
20080522	712000	720000	704000	713000
20080523	710000	723000	707000	707000
20080526	699000	700000	672000	679000
20080527	690000	705000	689000	702000
20080528	718000	718000	690000	692000
20080529	704000	730000	697000	730000
20080530	729000	741000	725000	741000
20080602	735000	741000	725000	726000
20080603	722000	722000	703000	704000
20080604	703000	720000	703000	713000
20080605	718000	718000	707000	709000
20080609	684000	692000	682000	686000
20080610	687000	691000	665000	666000
20080611	669000	688000	667000	681000
20080612	669000	678000	663000	663000
20080613	672000	692000	666000	674000
20080616	685000	691000	680000	691000
20080617	691000	695000	681000	688000
20080618	681000	704000	681000	704000
20080619	696000	697000	675000	675000
20080620	688000	688000	665000	668000
20080623	652000	663000	652000	658000
20080624	660000	664000	654000	659000
20080625	658000	661000	644000	655000
20080626	660000	670000	656000	665000
20080627	646000	650000	637000	643000
20080630	638000	640000	625000	625000
20080701	626000	640000	609000	636000
20080702	630000	637000	623000	630000
20080703	617000	645000	617000	633000
20080704	630000	633000	616000	616000
20080707	610000	628000	601000	614000
20080708	611000	618000	593000	593000
20080709	605000	606000	575000	575000
20080710	558000	570000	556000	560000
20080711	561000	573000	557000	568000
20080714	564000	582000	561000	567000
20080715	561000	563000	553000	553000
20080716	557000	567000	554000	561000
20080717	571000	589000	570000	584000
20080718	591000	594000	577000	582000
20080721	582000	606000	582000	599000
20080722	584000	590000	580000	590000
20080723	590000	594000	581000	587000
20080724	587000	614000	583000	614000
20080725	599000	603000	574000	576000
20080728	571000	573000	554000	560000
20080729	548000	551000	542000	544000
20080730	552000	557000	545000	548000
20080731	547000	567000	547000	564000
20080801	559000	567000	557000	565000
20080804	569000	570000	557000	565000
20080805	565000	574000	563000	567000
20080806	581000	587000	576000	587000
20080807	591000	593000	573000	578000
20080808	570000	574000	562000	573000
20080811	586000	592000	583000	585000
20080812	595000	602000	589000	595000
20080813	591000	596000	583000	587000
20080814	580000	586000	578000	580000
20080818	581000	586000	573000	579000
20080819	572000	575000	563000	564000
20080820	556000	566000	555000	560000
20080821	560000	561000	552000	553000
20080822	551000	558000	545000	557000
20080825	558000	562000	554000	560000
20080826	555000	555000	539000	540000
20080827	535000	537000	517000	530000
20080828	526000	532000	520000	521000
20080829	520000	526000	512000	516000
20080901	503000	509000	501000	506000
20080902	500000	517000	500000	517000
20080903	512000	531000	512000	527000
20080904	515000	522000	511000	514000
20080905	503000	536000	502000	520000
20080908	533000	551000	531000	543000
20080909	540000	540000	530000	536000
20080910	522000	548000	520000	542000
20080911	545000	557000	536000	537000
20080912	544000	550000	539000	543000
20080916	510000	526000	509000	525000
20080917	535000	537000	522000	525000
20080918	509000	521000	504000	517000
20080919	535000	558000	532000	558000
20080922	557000	571000	552000	558000
20080923	549000	565000	548000	560000
20080924	557000	569000	557000	564000
20080925	557000	569000	551000	567000
20080926	560000	562000	551000	553000
20080929	558000	563000	540000	544000
20080930	518000	544000	514000	539000
20081001	542000	543000	524000	533000
20081002	531000	539000	518000	528000
20081006	520000	524000	510000	517000
20081007	506000	538000	505000	531000
20081008	519000	535000	517000	528000
20081009	528000	548000	528000	541000
20081010	528000	532000	506000	521000
20081013	523000	539000	521000	524000
20081014	541000	560000	541000	560000
20081015	548000	552000	534000	547000
20081016	520000	527000	500000	504000
20081017	520000	520000	491500	505000
20081020	512000	525000	499500	521000
20081021	526000	530000	509000	519000
20081022	517000	523000	490000	508000
20081023	477000	484500	460000	472500
20081024	473000	475000	406000	407500
20081027	407500	438000	403000	438000
20081028	430000	476500	426500	463500
20081029	489000	503000	442500	475000
20081030	507000	546000	491000	537000
20081031	537000	550000	515000	535000
20081103	531000	545000	514000	516000
20081104	516000	522000	506000	514000
20081105	520000	526000	505000	515000
20081106	500000	509000	485000	491500
20081107	470000	495500	463000	489500
20081110	493500	499500	472000	474500
20081111	463000	479000	456500	470500
20081112	467000	489000	459500	480500
20081113	465000	474000	456000	474000
20081114	484500	486000	461000	465000
20081117	464500	464500	442000	450500
20081118	438500	444500	435000	435000
20081119	435000	443500	424000	438000
20081120	422000	431500	419500	423000
20081121	419000	446000	411000	442000
20081124	442000	454000	436000	440000
20081125	458000	466500	440500	451500
20081126	461000	475000	456000	473000
20081127	484000	487000	477500	485000
20081128	486000	488500	479500	486000
20081201	485500	486000	474500	476500
20081202	452000	462000	450500	454000
20081203	454000	460000	435500	441000
20081204	446000	446500	427000	430500
20081205	425500	437000	425500	427000
20081208	434500	465000	430000	464000
20081209	466000	469500	453000	469500
20081210	469000	481000	466000	481000
20081211	482000	483500	460500	482500
20081212	466000	480500	458000	465000
20081215	470000	481000	468000	472000
20081216	465000	467000	450500	457000
20081217	465500	467000	451000	459500
20081218	460000	468500	453500	468000
20081219	475000	497500	474000	489500
20081222	499500	502000	481000	486000
20081223	481000	484500	456500	456500
20081224	464500	466000	456000	460000
20081226	460500	463000	454000	456000
20081229	456000	457000	438500	454000
20081230	458000	463500	451000	451000
20090102	453500	470000	442500	470000
20090105	480000	487000	473500	476000
20090106	482000	502000	479500	498000
20090107	505000	524000	499000	524000
20090108	518000	519000	503000	508000
20090109	503000	506000	486000	493000
20090112	490000	498000	487000	489500
20090113	490500	493000	480000	491500
20090114	489500	492000	477500	489500
20090115	474500	474500	457500	459500
20090116	464000	469000	455500	469000
20090119	476000	480500	471000	475000
20090120	460500	466000	457000	464000
20090121	450000	454000	447000	448500
20090122	464000	464000	449500	461000
20090123	447500	451500	438500	442000
20090128	470000	492000	464000	488500
20090129	488500	499500	481000	498500
20090130	484500	492500	484000	488000
20090202	488000	496000	472500	473500
20090203	488500	499000	473500	490000
20090204	505000	520000	499500	518000
20090205	520000	536000	513000	521000
20090206	536000	545000	529000	545000
20090209	545000	548000	521000	527000
20090210	532000	534000	514000	520000
20090211	506000	519000	505000	513000
20090212	507000	520000	501000	520000
20090213	511000	519000	504000	511000
20090216	508000	520000	502000	504000
20090217	499000	500000	487000	490500
20090218	488000	489000	477500	478000
20090219	476500	488000	471500	480500
20090220	475000	480000	467500	467500
20090223	465000	485000	461000	485000
20090224	470000	472500	464000	467500
20090225	481500	483000	473500	478000
20090226	479000	493000	465000	477000
20090227	475000	493000	470500	477000
20090302	475500	475500	458000	462000
20090303	454500	479000	454500	475500
20090304	478000	490500	469000	489000
20090305	499000	506000	489500	503000
20090306	496000	505000	494000	503000
20090309	510000	516000	497500	515000
20090310	505000	518000	502000	504000
20090311	519000	525000	513000	525000
20090312	520000	536000	520000	536000
20090313	540000	550000	528000	528000
20090316	526000	536000	517000	523000
20090317	528000	537000	517000	534000
20090318	538000	541000	527000	540000
20090319	547000	549000	537000	541000
20090320	535000	549000	535000	542000
20090323	542000	555000	542000	549000
20090324	560000	560000	548000	559000
20090325	550000	559000	550000	556000
20090326	551000	571000	548000	570000
20090327	581000	589000	574000	584000
20090330	581000	590000	565000	567000
20090331	564000	584000	563000	568000
20090401	570000	580000	559000	570000
20090402	584000	591000	575000	591000
20090403	599000	600000	584000	593000
20090406	593000	613000	593000	594000
20090407	591000	595000	583000	584000
20090408	574000	578000	555000	557000
20090409	561000	584000	560000	580000
20090410	597000	603000	588000	603000
20090413	594000	600000	582000	583000
20090414	585000	588000	571000	575000
20090415	566000	585000	565000	585000
20090416	596000	599000	580000	581000
20090417	594000	604000	589000	597000
20090420	600000	601000	582000	592000
20090421	581000	596000	578000	591000
20090422	598000	615000	594000	609000
20090423	614000	632000	611000	627000
20090424	616000	627000	590000	592000
20090427	592000	594000	579000	585000
20090428	590000	590000	575000	575000
20090429	577000	586000	575000	586000
20090430	595000	602000	584000	592000
20090504	595000	597000	578000	582000
20090506	575000	581000	563000	565000
20090507	572000	573000	559000	566000
20090508	566000	574000	563000	569000
20090511	566000	568000	558000	563000
20090512	563000	569000	560000	561000
20090513	563000	566000	557000	560000
20090514	556000	557000	551000	552000
20090515	558000	562000	553000	555000
20090518	555000	560000	551000	556000
20090519	567000	573000	562000	570000
20090520	573000	577000	570000	576000
20090521	570000	573000	560000	563000
20090522	557000	560000	550000	550000
20090525	546000	554000	520000	545000
20090526	545000	547000	535000	538000
20090527	545000	551000	534000	535000
20090528	540000	559000	536000	559000
20090529	557000	561000	550000	558000
20090601	552000	558000	544000	558000
20090602	566000	569000	555000	556000
20090603	558000	565000	551000	552000
20090604	557000	570000	547000	555000
20090605	564000	570000	555000	569000
20090608	573000	579000	571000	575000
20090609	582000	583000	565000	565000
20090610	567000	589000	564000	587000
20090611	587000	598000	582000	585000
20090612	589000	591000	583000	584000
20090615	584000	586000	571000	579000
20090616	570000	574000	565000	565000
20090617	567000	579000	563000	575000
20090618	575000	579000	563000	565000
20090619	569000	571000	561000	562000
20090622	562000	582000	560000	575000
20090623	571000	580000	567000	575000
20090624	577000	583000	574000	580000
20090625	581000	597000	578000	588000
20090626	596000	601000	590000	596000
20090629	599000	608000	595000	598000
20090630	600000	609000	592000	592000
20090701	594000	606000	590000	603000
20090702	610000	610000	600000	602000
20090703	595000	602000	594000	601000
20090706	610000	641000	609000	634000
20090707	649000	656000	643000	650000
20090708	647000	655000	638000	655000
20090709	655000	662000	650000	650000
20090710	651000	656000	639000	645000
20090713	645000	645000	620000	620000
20090714	632000	642000	624000	634000
20090715	654000	670000	651000	666000
20090716	678000	679000	668000	674000
20090717	674000	683000	664000	670000
20090720	680000	697000	674000	690000
20090721	695000	695000	686000	692000
20090722	690000	691000	678000	688000
20090723	687000	691000	675000	678000
20090724	678000	689000	675000	683000
20090727	685000	700000	683000	699000
20090728	695000	702000	689000	700000
20090729	700000	705000	695000	697000
20090730	699000	714000	694000	714000
20090731	723000	729000	716000	724000
20090803	732000	732000	713000	715000
20090804	720000	736000	716000	725000
20090805	726000	735000	719000	733000
20090806	723000	730000	714000	715000
20090807	708000	717000	705000	716000
20090810	721000	721000	703000	710000
20090811	711000	712000	703000	705000
20090812	700000	702000	691000	693000
20090813	700000	718000	695000	702000
20090814	710000	731000	710000	731000
20090817	724000	731000	711000	713000
20090818	706000	736000	706000	730000
20090819	730000	750000	724000	738000
20090820	745000	747000	727000	740000
20090821	743000	757000	742000	757000
20090824	770000	785000	770000	783000
20090825	775000	784000	774000	775000
20090826	775000	781000	769000	777000
20090827	765000	774000	757000	767000
20090828	773000	784000	764000	764000
20090831	765000	775000	760000	771000
20090901	780000	800000	767000	799000
20090902	785000	791000	780000	784000
20090903	783000	785000	774000	775000
20090904	781000	783000	761000	767000
20090907	771000	780000	761000	773000
20090908	773000	781000	770000	781000
20090909	782000	788000	775000	781000
20090910	776000	792000	776000	791000
20090911	794000	794000	784000	793000
20090914	796000	796000	760000	764000
20090915	760000	773000	760000	769000
20090916	770000	800000	766000	795000
20090917	806000	810000	796000	810000
20090918	810000	820000	804000	806000
20090921	802000	810000	794000	798000
20090922	800000	829000	798000	825000
20090923	825000	826000	812000	820000
20090924	819000	820000	798000	803000
20090925	793000	796000	783000	795000
20090928	791000	797000	780000	796000
20090929	792000	815000	792000	812000
20090930	807000	825000	806000	815000
20091001	811000	815000	784000	792000
20091005	778000	780000	746000	747000
20091006	755000	761000	745000	745000
20091007	752000	756000	721000	722000
20091008	728000	728000	706000	720000
20091009	729000	755000	726000	755000
20091012	760000	763000	741000	749000
20091013	750000	765000	742000	757000
20091014	769000	773000	764000	769000
20091015	783000	783000	763000	775000
20091016	750000	778000	745000	746000
20091019	738000	755000	723000	751000
20091020	758000	761000	746000	752000
20091021	750000	752000	732000	735000
20091022	732000	738000	723000	726000
20091023	730000	749000	729000	745000
20091026	741000	759000	739000	753000
20091027	749000	752000	740000	742000
20091028	744000	745000	720000	720000
20091029	710000	722000	701000	718000
20091030	733000	740000	722000	723000
20091102	711000	727000	708000	718000
20091103	719000	732000	715000	729000
20091104	727000	736000	720000	733000
20091105	731000	731000	711000	712000
20091106	726000	727000	714000	722000
20091109	727000	732000	722000	724000
20091110	734000	736000	724000	727000
20091111	732000	735000	716000	735000
20091112	737000	743000	720000	720000
20091113	724000	727000	709000	714000
20091116	720000	733000	714000	733000
20091117	738000	741000	726000	728000
20091118	735000	750000	732000	750000
20091119	750000	765000	750000	759000
20091120	751000	761000	746000	755000
20091123	761000	764000	751000	759000
20091124	761000	763000	741000	742000
20091125	742000	749000	740000	749000
20091126	749000	757000	743000	743000
20091127	730000	739000	712000	712000
20091130	723000	732000	719000	720000
20091201	720000	737000	718000	737000
20091202	743000	750000	740000	747000
20091203	752000	760000	747000	759000
20091204	758000	767000	755000	762000
20091207	770000	777000	763000	771000
20091208	771000	776000	767000	772000
20091209	762000	782000	761000	778000
20091210	771000	788000	766000	788000
20091211	790000	797000	783000	785000
20091214	785000	790000	772000	779000
20091215	780000	781000	772000	777000
20091216	780000	786000	775000	780000
20091217	781000	781000	765000	765000
20091218	760000	779000	758000	773000
20091221	773000	777000	767000	771000
20091222	775000	781000	773000	781000
20091223	788000	788000	778000	784000
20091224	785000	794000	782000	790000
20091228	790000	793000	779000	787000
20091229	786000	787000	780000	786000
20091230	788000	799000	787000	799000
20100104	803000	809000	800000	809000
20100105	826000	829000	815000	822000
20100106	829000	841000	826000	841000
20100107	841000	841000	813000	813000
20100108	820000	821000	806000	821000
20100111	821000	823000	797000	797000
20100112	797000	809000	795000	809000
20100113	805000	806000	797000	797000
20100114	806000	831000	800000	827000
20100115	832000	843000	829000	842000
20100118	840000	846000	828000	843000
20100119	850000	850000	822000	823000
20100120	823000	837000	823000	834000
20100121	820000	850000	820000	850000
20100122	840000	845000	818000	825000
20100125	816000	848000	815000	842000
20100126	846000	846000	812000	815000
20100127	815000	817000	800000	800000
20100128	808000	815000	803000	808000
20100129	800000	801000	780000	784000
20100201	784000	785000	765000	777000
20100202	790000	790000	770000	772000
20100203	782000	785000	768000	777000
20100204	775000	783000	772000	776000
20100205	758000	761000	747000	750000
20100208	747000	754000	741000	748000
20100209	748000	761000	742000	761000
20100210	763000	764000	752000	755000
20100211	757000	765000	756000	763000
20100212	767000	767000	745000	750000
20100216	750000	759000	748000	756000
20100217	772000	779000	764000	779000
20100218	779000	781000	772000	775000
20100219	769000	777000	759000	760000
20100222	772000	778000	770000	773000
20100223	774000	774000	756000	767000
20100224	759000	761000	750000	752000
20100225	754000	758000	734000	736000
20100226	740000	748000	733000	744000
20100302	761000	774000	756000	770000
20100303	771000	773000	763000	771000
20100304	771000	772000	756000	761000
20100305	763000	775000	763000	775000
20100308	790000	792000	785000	786000
20100309	787000	787000	777000	786000
20100310	786000	787000	778000	784000
20100311	790000	794000	778000	778000
20100312	778000	784000	771000	778000
20100315	782000	783000	764000	768000
20100316	768000	770000	758000	765000
20100317	772000	798000	771000	798000
20100318	795000	807000	795000	797000
20100319	801000	807000	798000	804000
20100322	803000	804000	792000	801000
20100323	807000	815000	805000	809000
20100324	815000	825000	813000	819000
20100325	815000	822000	809000	819000
20100326	823000	825000	812000	820000
20100329	810000	825000	810000	818000
20100330	827000	829000	812000	814000
20100331	814000	834000	813000	818000
20100401	826000	845000	824000	845000
20100402	846000	860000	841000	857000
20100405	861000	870000	857000	870000
20100406	874000	875000	861000	869000
20100407	865000	869000	852000	859000
20100408	857000	863000	853000	863000
20100409	864000	866000	848000	856000
20100412	859000	860000	827000	830000
20100413	834000	834000	815000	828000
20100414	835000	847000	833000	845000
20100415	862000	862000	844000	855000
20100416	855000	858000	841000	848000
20100419	837000	840000	826000	827000
20100420	827000	832000	821000	828000
20100421	838000	853000	835000	852000
20100422	849000	849000	833000	841000
20100423	848000	848000	828000	830000
20100426	835000	842000	830000	834000
20100427	831000	838000	827000	835000
20100428	820000	825000	818000	825000
20100429	830000	831000	816000	825000
20100430	828000	852000	827000	849000
20100503	845000	845000	827000	829000
20100504	840000	843000	830000	834000
20100506	817000	819000	810000	814000
20100507	798000	799000	788000	794000
20100510	800000	805000	797000	803000
20100511	812000	812000	791000	791000
20100512	797000	798000	782000	789000
20100513	798000	820000	797000	813000
20100514	806000	812000	799000	810000
20100517	798000	799000	778000	784000
20100518	790000	795000	784000	792000
20100519	785000	785000	769000	773000
20100520	765000	772000	755000	756000
20100524	747000	764000	744000	758000
20100525	750000	756000	736000	741000
20100526	760000	769000	745000	750000
20100527	744000	775000	741000	772000
20100528	787000	787000	767000	778000
20100531	772000	781000	768000	776000
20100601	776000	779000	765000	768000
20100603	780000	784000	774000	777000
20100604	775000	797000	774000	793000
20100607	779000	787000	777000	787000
20100608	785000	798000	776000	785000
20100609	792000	792000	766000	770000
20100610	777000	780000	771000	773000
20100611	785000	797000	783000	797000
20100614	791000	809000	791000	807000
20100615	810000	810000	798000	798000
20100616	815000	822000	809000	819000
20100617	812000	817000	810000	817000
20100618	825000	825000	812000	822000
20100621	830000	839000	825000	830000
20100622	827000	827000	813000	816000
20100623	811000	811000	800000	805000
20100624	808000	823000	805000	820000
20100625	809000	810000	802000	805000
20100628	805000	808000	796000	796000
20100629	801000	804000	787000	792000
20100630	770000	780000	770000	774000
20100701	779000	780000	760000	766000
20100702	770000	774000	763000	767000
20100705	763000	770000	761000	767000
20100706	762000	775000	755000	775000
20100707	780000	781000	765000	769000
20100708	783000	784000	770000	775000
20100709	779000	796000	773000	796000
20100712	799000	802000	792000	802000
20100713	798000	808000	794000	796000
20100714	813000	828000	813000	824000
20100715	825000	825000	818000	820000
20100716	816000	820000	802000	802000
20100719	786000	799000	786000	795000
20100720	795000	802000	786000	798000
20100721	817000	818000	806000	817000
20100722	812000	817000	801000	808000
20100723	815000	817000	807000	811000
20100726	813000	820000	809000	818000
20100727	824000	830000	821000	829000
20100728	832000	840000	831000	837000
20100729	839000	840000	824000	827000
20100730	822000	827000	810000	810000
20100802	817000	818000	810000	810000
20100803	820000	822000	815000	815000
20100804	817000	818000	806000	806000
20100805	811000	818000	803000	804000
20100806	810000	810000	799000	801000
20100809	799000	802000	798000	802000
20100810	800000	804000	791000	793000
20100811	784000	789000	777000	779000
20100812	768000	777000	765000	766000
20100813	770000	782000	767000	781000
20100816	773000	783000	767000	782000
20100817	777000	783000	771000	782000
20100818	784000	785000	774000	778000
20100819	779000	789000	777000	789000
20100820	780000	786000	777000	784000
20100823	786000	791000	782000	790000
20100824	785000	786000	775000	783000
20100825	776000	778000	772000	772000
20100826	772000	783000	770000	773000
20100827	765000	772000	765000	766000
20100830	775000	778000	772000	776000
20100831	766000	772000	756000	756000
20100901	762000	763000	750000	752000
20100902	760000	762000	749000	759000
20100903	761000	764000	756000	761000
20100906	772000	780000	768000	780000
20100907	783000	790000	775000	788000
20100908	776000	781000	771000	771000
20100909	767000	774000	756000	756000
20100910	760000	772000	757000	766000
20100913	770000	776000	766000	770000
20100914	775000	781000	760000	760000
20100915	763000	767000	751000	757000
20100916	754000	763000	754000	757000
20100917	762000	778000	758000	773000
20100920	774000	780000	770000	780000
20100924	779000	780000	758000	762000
20100927	765000	768000	752000	755000
20100928	755000	756000	745000	745000
20100929	753000	775000	750000	772000
20100930	772000	779000	767000	777000
20101001	772000	778000	769000	777000
20101004	780000	781000	774000	780000
20101005	772000	779000	771000	773000
20101006	778000	794000	776000	793000
20101007	779000	783000	769000	770000
20101008	763000	766000	753000	758000
20101011	762000	763000	753000	753000
20101012	752000	756000	746000	746000
20101013	752000	752000	743000	744000
20101014	753000	753000	742000	750000
20101015	750000	756000	745000	754000
20101018	757000	762000	748000	751000
20101019	750000	751000	741000	741000
20101020	740000	749000	735000	745000
20101021	745000	765000	741000	765000
20101022	773000	777000	767000	777000
20101025	773000	779000	767000	771000
20101026	768000	771000	758000	763000
20101027	758000	765000	751000	753000
20101028	760000	765000	753000	764000
20101029	764000	765000	745000	745000
20101101	753000	753000	743000	747000
20101102	747000	748000	737000	740000
20101103	740000	749000	739000	740000
20101104	747000	764000	745000	763000
20101105	780000	790000	775000	776000
20101108	785000	788000	776000	778000
20101109	784000	784000	767000	774000
20101110	780000	790000	775000	790000
20101111	793000	799000	767000	767000
20101112	784000	790000	773000	778000
20101115	786000	815000	785000	808000
20101116	814000	820000	800000	811000
20101117	801000	804000	795000	795000
20101118	797000	805000	793000	799000
20101119	808000	819000	800000	818000
20101122	820000	848000	818000	848000
20101123	850000	851000	834000	840000
20101124	826000	852000	825000	851000
20101125	853000	853000	838000	845000
20101126	848000	849000	832000	837000
20101129	835000	846000	831000	836000
20101130	832000	846000	826000	826000
20101201	824000	828000	814000	820000
20101202	828000	859000	825000	859000
20101203	870000	897000	867000	894000
20101206	890000	899000	885000	890000
20101207	887000	921000	885000	901000
20101208	903000	910000	887000	888000
20101209	885000	918000	884000	917000
20101210	915000	919000	907000	919000
20101213	919000	932000	916000	930000
20101214	937000	937000	921000	929000
20101215	925000	925000	910000	916000
20101216	908000	919000	908000	911000
20101217	914000	929000	912000	926000
20101220	917000	932000	914000	932000
20101221	931000	940000	925000	936000
20101222	939000	953000	936000	939000
20101223	936000	938000	925000	936000
20101224	939000	939000	925000	925000
20101227	925000	930000	915000	922000
20101228	928000	950000	926000	938000
20101229	935000	951000	932000	945000
20101230	942000	952000	942000	949000
20110103	955000	966000	950000	958000
20110104	956000	961000	949000	958000
20110105	955000	955000	942000	942000
20110106	942000	949000	923000	930000
20110107	915000	929000	914000	921000
20110110	918000	928000	909000	917000
20110111	917000	922000	908000	913000
20110112	914000	933000	914000	930000
